latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,source,product,acq_datetime
55.28521,61.45957,302.01,0.46,0.39,2024-10-06,21:48,N21,VIIRS,n,2.0NRT,274.56,1.41,N,,J2V-C2,nrt,2024-10-06 21:48:00
55.28083,61.46556,297.39,0.46,0.39,2024-10-06,21:48,N21,VIIRS,n,2.0NRT,275.19,1.11,N,,J2V-C2,nrt,2024-10-06 21:48:00
55.26976,61.43194,298.22,0.46,0.39,2024-10-06,21:48,N21,VIIRS,n,2.0NRT,273.0,1.01,N,,J2V-C2,nrt,2024-10-06 21:48:00
55.26457,61.44516,301.71,0.46,0.39,2024-10-06,21:48,N21,VIIRS,n,2.0NRT,278.22,1.69,N,,J2V-C2,nrt,2024-10-06 21:48:00
55.261,61.44397,327.84,0.46,0.39,2024-10-06,21:48,N21,VIIRS,n,2.0NRT,280.61,2.78,N,,J2V-C2,nrt,2024-10-06 21:48:00
55.25823,61.43554,295.9,0.46,0.39,2024-10-06,21:48,N21,VIIRS,n,2.0NRT,275.51,2.78,N,,J2V-C2,nrt,2024-10-06 21:48:00
55.21099,61.42706,297.99,0.46,0.39,2024-10-06,21:48,N21,VIIRS,n,2.0NRT,274.62,2.13,N,,J2V-C2,nrt,2024-10-06 21:48:00
55.20662,61.43311,307.11,0.46,0.39,2024-10-06,21:48,N21,VIIRS,n,2.0NRT,276.97,1.09,N,,J2V-C2,nrt,2024-10-06 21:48:00
55.46627,60.20173,304.52,0.51,0.41,2024-10-06,21:48,N21,VIIRS,n,2.0NRT,274.94,2.35,N,,J2V-C2,nrt,2024-10-06 21:48:00
56.47635,60.90764,295.97,0.38,0.36,2024-10-06,22:12,SNPP,SNPP,n,2,271.26,0.9,N,2.0,SV-C2,archive,2024-10-06 22:12:00
55.28741,61.45951,304.49,0.39,0.36,2024-10-06,22:12,SNPP,SNPP,n,2,275.97,1.17,N,2.0,SV-C2,archive,2024-10-06 22:12:00
55.27899,61.4681,300.91,0.39,0.36,2024-10-06,22:12,SNPP,SNPP,n,2,274.83,0.71,N,2.0,SV-C2,archive,2024-10-06 22:12:00
55.28222,61.46973,306.59,0.39,0.36,2024-10-06,22:12,SNPP,SNPP,n,2,276.18,0.79,N,2.0,SV-C2,archive,2024-10-06 22:12:00
55.27935,61.42337,295.57,0.39,0.36,2024-10-06,22:12,SNPP,SNPP,n,2,273.23,0.68,N,0.0,SV-C2,archive,2024-10-06 22:12:00
55.2732,61.4395,305.62,0.39,0.36,2024-10-06,22:12,SNPP,SNPP,n,2,273.25,0.57,N,0.0,SV-C2,archive,2024-10-06 22:12:00
55.46591,60.20241,338.9,0.39,0.36,2024-10-06,22:12,SNPP,SNPP,n,2,279.99,5.28,N,3.0,SV-C2,archive,2024-10-06 22:12:00
55.27094,61.43195,305.46,0.39,0.36,2024-10-06,22:12,SNPP,SNPP,n,2,272.62,0.83,N,2.0,SV-C2,archive,2024-10-06 22:12:00
55.26575,61.44215,330.14,0.39,0.36,2024-10-06,22:12,SNPP,SNPP,n,2,278.5,3.42,N,3.0,SV-C2,archive,2024-10-06 22:12:00
55.46266,60.20086,307.12,0.39,0.36,2024-10-06,22:12,SNPP,SNPP,n,2,273.9,5.28,N,3.0,SV-C2,archive,2024-10-06 22:12:00
55.2635,61.43461,297.87,0.39,0.36,2024-10-06,22:12,SNPP,SNPP,n,2,278.0,1.56,N,3.0,SV-C2,archive,2024-10-06 22:12:00
55.21326,61.42807,299.58,0.39,0.36,2024-10-06,22:12,SNPP,SNPP,n,2,274.03,0.73,N,2.0,SV-C2,archive,2024-10-06 22:12:00
55.20905,61.43236,295.58,0.39,0.36,2024-10-06,22:12,SNPP,SNPP,n,2,274.98,1.16,N,2.0,SV-C2,archive,2024-10-06 22:12:00
55.46699,60.19759,325.98,0.46,0.39,2024-10-06,22:36,N20,VIIRS,n,2,272.16,4.52,N,2.0,J1V-C2,archive,2024-10-06 22:36:00
55.26542,61.44011,310.2,0.51,0.41,2024-10-06,22:36,N20,VIIRS,n,2,275.58,1.33,N,3.0,J1V-C2,archive,2024-10-06 22:36:00
55.26709,61.4326,305.83,0.5,0.41,2024-10-06,22:36,N20,VIIRS,n,2,274.89,1.33,N,2.0,J1V-C2,archive,2024-10-06 22:36:00
55.2862,61.4198,306.85,0.5,0.41,2024-10-06,22:36,N20,VIIRS,n,2,271.33,1.2,N,0.0,J1V-C2,archive,2024-10-06 22:36:00
55.28143,61.45975,304.88,0.51,0.41,2024-10-06,22:36,N20,VIIRS,n,2,275.06,1.28,N,2.0,J1V-C2,archive,2024-10-06 22:36:00
56.48153,60.27259,328.26,0.45,0.39,2024-10-06,22:36,N20,VIIRS,n,2,275.06,4.4,N,2.0,J1V-C2,archive,2024-10-06 22:36:00
56.47882,60.90654,296.05,0.46,0.39,2024-10-06,22:36,N20,VIIRS,n,2,272.55,0.57,N,2.0,J1V-C2,archive,2024-10-06 22:36:00
56.47976,60.26637,299.87,0.37,0.58,2024-10-06,23:29,N21,VIIRS,n,2.0NRT,271.89,1.73,N,,J2V-C2,nrt,2024-10-06 23:29:00
56.47812,60.27131,297.84,0.37,0.58,2024-10-06,23:29,N21,VIIRS,n,2.0NRT,271.63,1.5,N,,J2V-C2,nrt,2024-10-06 23:29:00
56.0692,60.92288,299.42,0.41,0.6,2024-10-06,23:29,N21,VIIRS,n,2.0NRT,270.47,0.9,N,,J2V-C2,nrt,2024-10-06 23:29:00
56.06776,60.9246,300.31,0.41,0.6,2024-10-06,23:29,N21,VIIRS,n,2.0NRT,270.92,0.82,N,,J2V-C2,nrt,2024-10-06 23:29:00
55.46449,60.19681,367.0,0.41,0.6,2024-10-06,23:29,N21,VIIRS,h,2.0NRT,276.73,9.95,N,,J2V-C2,nrt,2024-10-06 23:29:00
55.46257,60.20243,307.45,0.41,0.6,2024-10-06,23:29,N21,VIIRS,n,2.0NRT,273.37,9.95,N,,J2V-C2,nrt,2024-10-06 23:29:00
55.46416,60.20346,297.77,0.63,0.72,2024-10-06,23:52,SNPP,SNPP,n,2,272.7,2.46,N,3.0,SV-C2,archive,2024-10-06 23:52:00
55.28427,61.46357,330.45,0.48,0.4,2024-10-07,08:02,SNPP,SNPP,n,2,281.86,34.86,D,2.0,SV-C2,archive,2024-10-07 08:02:00
55.46404,60.19675,310.2,0.44,0.63,2024-10-07,23:33,SNPP,SNPP,n,2,274.0,1.58,N,3.0,SV-C2,archive,2024-10-07 23:33:00
55.28049,61.46363,327.32,0.45,0.47,2024-10-08,07:43,SNPP,SNPP,n,2,274.94,1.5,D,2.0,SV-C2,archive,2024-10-08 07:43:00
55.28602,61.45459,328.27,0.34,0.56,2024-10-08,21:10,N21,VIIRS,n,2.0NRT,275.01,2.46,N,,J2V-C2,nrt,2024-10-08 21:10:00
55.26561,61.44175,314.2,0.34,0.56,2024-10-08,21:10,N21,VIIRS,n,2.0NRT,279.87,1.85,N,,J2V-C2,nrt,2024-10-08 21:10:00
55.26041,61.44128,301.17,0.34,0.56,2024-10-08,21:10,N21,VIIRS,n,2.0NRT,274.34,2.09,N,,J2V-C2,nrt,2024-10-08 21:10:00
55.25985,61.43283,298.07,0.39,0.44,2024-10-08,21:34,SNPP,SNPP,n,2,280.24,0.66,N,2.0,SV-C2,archive,2024-10-08 21:34:00
55.20619,61.43159,299.09,0.39,0.44,2024-10-08,21:34,SNPP,SNPP,n,2,280.4,1.15,N,2.0,SV-C2,archive,2024-10-08 21:34:00
55.25881,61.44525,295.15,0.39,0.44,2024-10-08,21:34,SNPP,SNPP,n,2,280.24,1.02,N,3.0,SV-C2,archive,2024-10-08 21:34:00
55.26286,61.44629,299.21,0.39,0.44,2024-10-08,21:34,SNPP,SNPP,n,2,282.17,1.02,N,3.0,SV-C2,archive,2024-10-08 21:34:00
55.2639,61.43389,295.12,0.39,0.44,2024-10-08,21:34,SNPP,SNPP,n,2,282.63,0.66,N,3.0,SV-C2,archive,2024-10-08 21:34:00
55.26743,61.44113,301.35,0.39,0.44,2024-10-08,21:34,SNPP,SNPP,n,2,282.71,0.87,N,2.0,SV-C2,archive,2024-10-08 21:34:00
55.28206,61.46383,298.52,0.39,0.44,2024-10-08,21:34,SNPP,SNPP,n,2,282.21,1.09,N,2.0,SV-C2,archive,2024-10-08 21:34:00
55.28663,61.45874,317.4,0.39,0.44,2024-10-08,21:34,SNPP,SNPP,n,2,281.86,1.09,N,2.0,SV-C2,archive,2024-10-08 21:34:00
55.28715,61.45258,298.57,0.39,0.44,2024-10-08,21:34,SNPP,SNPP,n,2,280.49,1.52,N,2.0,SV-C2,archive,2024-10-08 21:34:00
55.46249,60.2008,309.03,0.44,0.46,2024-10-08,21:34,SNPP,SNPP,n,2,273.93,2.0,N,3.0,SV-C2,archive,2024-10-08 21:34:00
55.46676,60.20181,312.77,0.44,0.46,2024-10-08,21:34,SNPP,SNPP,n,2,277.86,2.0,N,3.0,SV-C2,archive,2024-10-08 21:34:00
55.46606,60.19581,326.96,0.42,0.38,2024-10-08,21:59,N20,VIIRS,n,2,278.08,3.7,N,2.0,J1V-C2,archive,2024-10-08 21:59:00
55.46524,60.20234,318.21,0.42,0.38,2024-10-08,21:59,N20,VIIRS,n,2,283.36,3.7,N,3.0,J1V-C2,archive,2024-10-08 21:59:00
55.46267,60.19443,297.15,0.42,0.38,2024-10-08,21:59,N20,VIIRS,n,2,278.81,3.7,N,2.0,J1V-C2,archive,2024-10-08 21:59:00
55.28687,61.45796,336.82,0.43,0.46,2024-10-08,22:52,N21,VIIRS,n,2.0NRT,284.88,10.46,N,,J2V-C2,nrt,2024-10-08 22:52:00
55.28146,61.46117,305.98,0.43,0.46,2024-10-08,22:52,N21,VIIRS,n,2.0NRT,283.09,1.43,N,,J2V-C2,nrt,2024-10-08 22:52:00
55.26768,61.44284,297.47,0.43,0.46,2024-10-08,22:52,N21,VIIRS,n,2.0NRT,284.43,0.74,N,,J2V-C2,nrt,2024-10-08 22:52:00
55.26157,61.43063,302.15,0.42,0.46,2024-10-08,22:52,N21,VIIRS,n,2.0NRT,285.07,2.4,N,,J2V-C2,nrt,2024-10-08 22:52:00
55.21136,61.42172,296.25,0.43,0.46,2024-10-08,22:52,N21,VIIRS,n,2.0NRT,281.8,0.94,N,,J2V-C2,nrt,2024-10-08 22:52:00
55.20827,61.43399,301.32,0.43,0.46,2024-10-08,22:52,N21,VIIRS,n,2.0NRT,282.76,1.56,N,,J2V-C2,nrt,2024-10-08 22:52:00
55.46395,60.19329,303.27,0.57,0.43,2024-10-08,22:52,N21,VIIRS,n,2.0NRT,278.11,2.56,N,,J2V-C2,nrt,2024-10-08 22:52:00
55.46191,60.20177,317.79,0.57,0.43,2024-10-08,22:52,N21,VIIRS,n,2.0NRT,280.6,3.04,N,,J2V-C2,nrt,2024-10-08 22:52:00
55.46222,60.19772,318.41,0.62,0.54,2024-10-08,23:14,SNPP,SNPP,n,2,278.11,3.31,N,3.0,SV-C2,archive,2024-10-08 23:14:00
55.20731,61.43323,297.78,0.35,0.56,2024-10-08,23:14,SNPP,SNPP,n,2,283.11,1.46,N,2.0,SV-C2,archive,2024-10-08 23:14:00
55.21038,61.42351,313.0,0.35,0.56,2024-10-08,23:14,SNPP,SNPP,n,2,279.44,1.35,N,2.0,SV-C2,archive,2024-10-08 23:14:00
55.21501,61.42797,326.4,0.35,0.56,2024-10-08,23:14,SNPP,SNPP,n,2,281.39,1.65,N,2.0,SV-C2,archive,2024-10-08 23:14:00
55.21089,61.42402,327.87,0.35,0.56,2024-10-08,23:14,SNPP,SNPP,n,2,280.57,2.45,N,2.0,SV-C2,archive,2024-10-08 23:14:00
55.21553,61.42845,314.77,0.35,0.56,2024-10-08,23:14,SNPP,SNPP,n,2,280.48,0.84,N,2.0,SV-C2,archive,2024-10-08 23:14:00
55.26491,61.44452,302.75,0.35,0.56,2024-10-08,23:14,SNPP,SNPP,n,2,285.09,1.77,N,3.0,SV-C2,archive,2024-10-08 23:14:00
55.28028,61.45326,296.01,0.35,0.56,2024-10-08,23:14,SNPP,SNPP,n,2,280.78,2.13,N,2.0,SV-C2,archive,2024-10-08 23:14:00
55.28647,61.4528,296.69,0.35,0.56,2024-10-08,23:14,SNPP,SNPP,n,2,281.11,0.89,N,2.0,SV-C2,archive,2024-10-08 23:14:00
55.28172,61.46777,324.47,0.35,0.56,2024-10-08,23:14,SNPP,SNPP,n,2,282.11,1.78,N,2.0,SV-C2,archive,2024-10-08 23:14:00
55.46084,60.20146,296.21,0.62,0.54,2024-10-08,23:14,SNPP,SNPP,n,2,277.07,2.49,N,3.0,SV-C2,archive,2024-10-08 23:14:00
55.46354,60.19248,298.53,0.62,0.54,2024-10-08,23:14,SNPP,SNPP,n,2,276.96,2.49,N,2.0,SV-C2,archive,2024-10-08 23:14:00
55.46528,60.2056,317.55,0.62,0.54,2024-10-08,23:14,SNPP,SNPP,n,2,279.44,2.49,N,3.0,SV-C2,archive,2024-10-08 23:14:00
55.468,60.19656,312.3,0.62,0.54,2024-10-08,23:14,SNPP,SNPP,n,2,277.64,2.49,N,2.0,SV-C2,archive,2024-10-08 23:14:00
55.46666,60.20182,327.29,0.62,0.54,2024-10-08,23:14,SNPP,SNPP,n,2,279.88,4.11,N,3.0,SV-C2,archive,2024-10-08 23:14:00
55.21391,61.42164,315.31,0.58,0.7,2024-10-08,23:39,N20,VIIRS,n,2,279.44,1.44,N,2.0,J1V-C2,archive,2024-10-08 23:39:00
55.21096,61.42911,296.58,0.58,0.7,2024-10-08,23:39,N20,VIIRS,n,2,279.43,1.44,N,2.0,J1V-C2,archive,2024-10-08 23:39:00
55.46797,60.20004,304.12,0.52,0.66,2024-10-08,23:39,N20,VIIRS,n,2,271.47,0.84,N,3.0,J1V-C2,archive,2024-10-08 23:39:00
55.46701,60.19845,305.7,0.52,0.67,2024-10-08,23:39,N20,VIIRS,n,2,271.61,1.39,N,2.0,J1V-C2,archive,2024-10-08 23:39:00
56.32291,61.07578,326.59,0.43,0.46,2024-10-12,07:46,N21,VIIRS,n,2.0NRT,271.67,6.2,D,,J2V-C2,nrt,2024-10-12 07:46:00
56.32382,61.07557,336.81,0.43,0.46,2024-10-12,07:46,N21,VIIRS,n,2.0NRT,272.79,5.76,D,,J2V-C2,nrt,2024-10-12 07:46:00
56.3244,61.00552,342.86,0.43,0.46,2024-10-12,07:46,N21,VIIRS,n,2.0NRT,273.76,5.93,D,,J2V-C2,nrt,2024-10-12 07:46:00
56.23588,60.4116,326.88,0.46,0.47,2024-10-12,07:46,N21,VIIRS,n,2.0NRT,270.99,3.05,D,,J2V-C2,nrt,2024-10-12 07:46:00
56.23986,60.40846,326.29,0.46,0.47,2024-10-12,07:46,N21,VIIRS,n,2.0NRT,269.79,3.05,D,,J2V-C2,nrt,2024-10-12 07:46:00
56.32594,61.07863,344.44,0.43,0.38,2024-10-12,08:09,SNPP,SNPP,n,2,273.13,6.9,D,0.0,SV-C2,archive,2024-10-12 08:09:00
56.32611,61.0031,347.81,0.43,0.38,2024-10-12,08:09,SNPP,SNPP,n,2,274.8,5.62,D,0.0,SV-C2,archive,2024-10-12 08:09:00
56.24077,60.40516,326.09,0.45,0.39,2024-10-12,08:09,SNPP,SNPP,n,2,270.35,3.33,D,0.0,SV-C2,archive,2024-10-12 08:09:00
56.32289,61.07679,331.73,0.39,0.36,2024-10-12,08:33,N20,VIIRS,n,2,273.74,6.54,D,0.0,J1V-C2,archive,2024-10-12 08:33:00
56.32635,61.00241,339.52,0.39,0.36,2024-10-12,08:33,N20,VIIRS,n,2,273.71,3.31,D,0.0,J1V-C2,archive,2024-10-12 08:33:00
56.2413,60.41052,331.51,0.39,0.36,2024-10-12,08:33,N20,VIIRS,n,2,272.63,6.72,D,0.0,J1V-C2,archive,2024-10-12 08:33:00
56.48959,60.87239,328.85,0.39,0.36,2024-10-12,08:33,N20,VIIRS,n,2,271.9,2.73,D,0.0,J1V-C2,archive,2024-10-12 08:33:00
56.24293,60.40654,331.47,0.59,0.53,2024-10-12,09:26,N21,VIIRS,n,2.0NRT,271.77,4.49,D,,J2V-C2,nrt,2024-10-12 09:26:00
56.24065,60.40903,336.66,0.59,0.53,2024-10-12,09:26,N21,VIIRS,n,2.0NRT,271.83,7.49,D,,J2V-C2,nrt,2024-10-12 09:26:00
56.23833,60.40656,333.86,0.51,0.66,2024-10-12,09:50,SNPP,SNPP,n,2,271.97,3.51,D,0.0,SV-C2,archive,2024-10-12 09:50:00
55.28429,61.46111,323.28,0.39,0.44,2024-10-12,21:36,N21,VIIRS,n,2.0NRT,265.4,2.34,N,,J2V-C2,nrt,2024-10-12 21:36:00
55.2803,61.46009,328.22,0.39,0.44,2024-10-12,21:36,N21,VIIRS,n,2.0NRT,278.23,43.46,N,,J2V-C2,nrt,2024-10-12 21:36:00
55.21397,61.42309,319.72,0.4,0.37,2024-10-12,21:59,SNPP,SNPP,n,2,264.56,1.86,N,2.0,SV-C2,archive,2024-10-12 21:59:00
55.214,61.42439,318.73,0.4,0.37,2024-10-12,21:59,SNPP,SNPP,n,2,264.36,1.31,N,2.0,SV-C2,archive,2024-10-12 21:59:00
55.28306,61.45998,326.07,0.4,0.37,2024-10-12,21:59,SNPP,SNPP,n,2,273.14,8.32,N,2.0,SV-C2,archive,2024-10-12 21:59:00
55.28215,61.46135,328.97,0.42,0.38,2024-10-12,22:24,N20,VIIRS,n,2,271.5,5.8,N,2.0,J1V-C2,archive,2024-10-12 22:24:00
55.26023,61.44119,325.16,0.42,0.38,2024-10-12,22:24,N20,VIIRS,n,2,267.36,3.3,N,3.0,J1V-C2,archive,2024-10-12 22:24:00
56.33835,61.01868,337.29,0.39,0.44,2024-10-13,07:50,SNPP,SNPP,n,2,267.27,12.63,D,0.0,SV-C2,archive,2024-10-13 07:50:00
55.21259,61.42552,328.57,0.41,0.37,2024-10-13,08:14,N20,VIIRS,n,2,276.46,3.66,D,2.0,J1V-C2,archive,2024-10-13 08:14:00
56.33926,61.02234,342.32,0.41,0.45,2024-10-13,09:07,N21,VIIRS,n,2.0NRT,270.75,6.7,D,,J2V-C2,nrt,2024-10-13 09:07:00
56.07952,60.83524,320.64,0.55,0.43,2024-10-13,21:40,SNPP,SNPP,n,2,264.97,3.28,N,0.0,SV-C2,archive,2024-10-13 21:40:00
56.0806,60.83801,301.37,0.39,0.36,2024-10-13,22:05,N20,VIIRS,n,2,265.02,0.95,N,0.0,J1V-C2,archive,2024-10-13 22:05:00
56.47573,60.90579,300.58,0.42,0.46,2024-10-13,22:59,N21,VIIRS,n,2.0NRT,266.63,0.75,N,,J2V-C2,nrt,2024-10-13 22:59:00
56.2438,60.40973,338.09,0.59,0.52,2024-10-14,07:31,SNPP,SNPP,n,2,281.38,20.41,D,0.0,SV-C2,archive,2024-10-14 07:31:00
56.33747,61.02747,331.32,0.52,0.41,2024-10-14,07:56,N20,VIIRS,n,2,277.91,5.18,D,0.0,J1V-C2,archive,2024-10-14 07:56:00
56.24036,60.41552,326.52,0.54,0.42,2024-10-14,07:56,N20,VIIRS,n,2,276.41,3.16,D,0.0,J1V-C2,archive,2024-10-14 07:56:00
56.24404,60.41297,326.85,0.54,0.42,2024-10-14,07:56,N20,VIIRS,n,2,277.01,6.34,D,0.0,J1V-C2,archive,2024-10-14 07:56:00
56.23931,60.40821,341.91,0.54,0.42,2024-10-14,07:56,N20,VIIRS,n,2,281.5,24.91,D,0.0,J1V-C2,archive,2024-10-14 07:56:00
55.2883,61.45756,329.97,0.44,0.39,2024-10-14,08:48,N21,VIIRS,n,2.0NRT,280.11,9.12,D,,J2V-C2,nrt,2024-10-14 08:48:00
56.33968,61.02285,341.52,0.44,0.39,2024-10-14,08:48,N21,VIIRS,n,2.0NRT,280.86,14.44,D,,J2V-C2,nrt,2024-10-14 08:48:00
56.55851,61.06709,336.88,0.45,0.39,2024-10-14,08:48,N21,VIIRS,n,2.0NRT,279.02,6.31,D,,J2V-C2,nrt,2024-10-14 08:48:00
56.2424,60.4075,319.7,1.5,1.2,2024-10-14,08:58,Aqua,MODIS,80,61.03,278.2,38.0,D,0.0,M-C61,archive,2024-10-14 08:58:00
56.33835,61.02087,337.37,0.46,0.47,2024-10-14,09:12,SNPP,SNPP,n,2,279.57,5.09,D,0.0,SV-C2,archive,2024-10-14 09:12:00
56.33886,61.02868,325.61,0.46,0.47,2024-10-14,09:12,SNPP,SNPP,n,2,278.31,5.09,D,0.0,SV-C2,archive,2024-10-14 09:12:00
56.24474,60.40636,336.9,0.44,0.46,2024-10-14,09:12,SNPP,SNPP,n,2,279.2,7.15,D,0.0,SV-C2,archive,2024-10-14 09:12:00
56.24046,60.40732,336.4,0.44,0.46,2024-10-14,09:12,SNPP,SNPP,n,2,283.4,9.99,D,0.0,SV-C2,archive,2024-10-14 09:12:00
56.24096,60.41471,326.5,0.44,0.46,2024-10-14,09:12,SNPP,SNPP,n,2,278.41,9.99,D,0.0,SV-C2,archive,2024-10-14 09:12:00
56.33975,61.02995,333.93,0.41,0.61,2024-10-14,09:36,N20,VIIRS,n,2,277.93,3.5,D,0.0,J1V-C2,archive,2024-10-14 09:36:00
56.47785,60.27371,303.46,0.52,0.67,2024-10-14,20:57,N21,VIIRS,n,2.0NRT,267.08,2.92,N,,J2V-C2,nrt,2024-10-14 20:57:00
56.47847,60.26681,302.44,0.52,0.67,2024-10-14,20:57,N21,VIIRS,n,2.0NRT,266.16,1.93,N,,J2V-C2,nrt,2024-10-14 20:57:00
56.47403,60.90741,300.33,0.49,0.65,2024-10-14,20:57,N21,VIIRS,n,2.0NRT,267.48,1.2,N,,J2V-C2,nrt,2024-10-14 20:57:00
55.46483,60.19733,318.26,0.52,0.67,2024-10-14,20:57,N21,VIIRS,n,2.0NRT,267.65,2.72,N,,J2V-C2,nrt,2024-10-14 20:57:00
55.28665,61.45244,298.47,0.46,0.64,2024-10-14,20:57,N21,VIIRS,n,2.0NRT,268.6,3.2,N,,J2V-C2,nrt,2024-10-14 20:57:00
55.28074,61.45946,342.94,0.46,0.64,2024-10-14,20:57,N21,VIIRS,n,2.0NRT,271.29,9.5,N,,J2V-C2,nrt,2024-10-14 20:57:00
55.21202,61.4235,298.27,0.46,0.64,2024-10-14,20:57,N21,VIIRS,n,2.0NRT,268.62,1.37,N,,J2V-C2,nrt,2024-10-14 20:57:00
56.47705,60.91061,295.41,0.55,0.51,2024-10-14,21:21,SNPP,SNPP,n,2,268.13,0.66,N,2.0,SV-C2,archive,2024-10-14 21:21:00
56.47935,60.27309,303.07,0.58,0.52,2024-10-14,21:21,SNPP,SNPP,n,2,267.08,1.58,N,2.0,SV-C2,archive,2024-10-14 21:21:00
55.27973,61.46612,337.24,0.51,0.49,2024-10-14,21:22,SNPP,SNPP,n,2,268.73,6.0,N,2.0,SV-C2,archive,2024-10-14 21:22:00
55.28021,61.458,324.99,0.51,0.49,2024-10-14,21:22,SNPP,SNPP,n,2,268.4,6.95,N,2.0,SV-C2,archive,2024-10-14 21:22:00
55.2121,61.42911,295.65,0.51,0.49,2024-10-14,21:22,SNPP,SNPP,n,2,267.66,1.41,N,2.0,SV-C2,archive,2024-10-14 21:22:00
55.21256,61.4208,314.56,0.51,0.5,2024-10-14,21:22,SNPP,SNPP,n,2,268.69,1.41,N,2.0,SV-C2,archive,2024-10-14 21:22:00
55.28433,61.46693,329.33,0.51,0.49,2024-10-14,21:22,SNPP,SNPP,n,2,268.93,9.02,N,2.0,SV-C2,archive,2024-10-14 21:22:00
55.28481,61.45885,342.64,0.51,0.49,2024-10-14,21:22,SNPP,SNPP,n,2,271.58,12.71,N,2.0,SV-C2,archive,2024-10-14 21:22:00
55.283,61.46674,322.62,0.51,0.49,2024-10-14,21:22,SNPP,SNPP,n,2,268.97,16.72,N,2.0,SV-C2,archive,2024-10-14 21:22:00
55.28345,61.45863,339.24,0.51,0.49,2024-10-14,21:22,SNPP,SNPP,n,2,273.72,16.72,N,2.0,SV-C2,archive,2024-10-14 21:22:00
55.46274,60.2025,323.17,0.57,0.52,2024-10-14,21:22,SNPP,SNPP,n,2,269.42,2.4,N,3.0,SV-C2,archive,2024-10-14 21:22:00
55.46494,60.1988,323.23,0.57,0.52,2024-10-14,21:22,SNPP,SNPP,n,2,268.59,3.62,N,3.0,SV-C2,archive,2024-10-14 21:22:00
56.4787,60.91002,296.82,0.49,0.4,2024-10-14,21:46,N20,VIIRS,n,2,267.6,0.63,N,2.0,J1V-C2,archive,2024-10-14 21:46:00
56.47998,60.27236,303.04,0.51,0.41,2024-10-14,21:46,N20,VIIRS,n,2,266.74,1.44,N,2.0,J1V-C2,archive,2024-10-14 21:46:00
55.46462,60.19698,338.92,0.5,0.41,2024-10-14,21:46,N20,VIIRS,n,2,270.57,6.39,N,3.0,J1V-C2,archive,2024-10-14 21:46:00
55.28894,61.4553,297.3,0.46,0.39,2024-10-14,21:46,N20,VIIRS,n,2,268.39,3.82,N,2.0,J1V-C2,archive,2024-10-14 21:46:00
55.28456,61.46126,333.73,0.46,0.39,2024-10-14,21:46,N20,VIIRS,n,2,271.57,3.82,N,2.0,J1V-C2,archive,2024-10-14 21:46:00
55.28019,61.46721,323.14,0.46,0.39,2024-10-14,21:46,N20,VIIRS,n,2,270.09,2.1,N,2.0,J1V-C2,archive,2024-10-14 21:46:00
55.21467,61.4223,319.59,0.46,0.39,2024-10-14,21:46,N20,VIIRS,n,2,268.07,1.96,N,2.0,J1V-C2,archive,2024-10-14 21:46:00
55.21404,61.42311,321.0,0.46,0.39,2024-10-14,21:46,N20,VIIRS,n,2,269.6,1.64,N,2.0,J1V-C2,archive,2024-10-14 21:46:00
55.20966,61.42912,297.38,0.46,0.39,2024-10-14,21:46,N20,VIIRS,n,2,269.53,1.64,N,2.0,J1V-C2,archive,2024-10-14 21:46:00
56.48042,60.27083,297.42,0.45,0.39,2024-10-14,22:37,N21,VIIRS,n,2.0NRT,267.13,0.99,N,,J2V-C2,nrt,2024-10-14 22:37:00
55.28089,61.4637,329.11,0.51,0.41,2024-10-14,22:40,N21,VIIRS,n,2.0NRT,273.12,4.92,N,,J2V-C2,nrt,2024-10-14 22:40:00
55.21098,61.4261,299.45,0.51,0.41,2024-10-14,22:40,N21,VIIRS,n,2.0NRT,268.71,1.54,N,,J2V-C2,nrt,2024-10-14 22:40:00
55.46415,60.19789,332.27,0.46,0.39,2024-10-14,22:40,N21,VIIRS,n,2.0NRT,269.78,4.69,N,,J2V-C2,nrt,2024-10-14 22:40:00
55.26781,61.4414,298.36,0.54,0.51,2024-10-14,23:02,SNPP,SNPP,n,2,271.86,1.82,N,2.0,SV-C2,archive,2024-10-14 23:02:00
55.46241,60.20084,335.41,0.48,0.48,2024-10-14,23:02,SNPP,SNPP,n,2,267.95,5.48,N,3.0,SV-C2,archive,2024-10-14 23:02:00
55.46647,60.20422,337.22,0.48,0.48,2024-10-14,23:02,SNPP,SNPP,n,2,273.4,5.48,N,3.0,SV-C2,archive,2024-10-14 23:02:00
55.21171,61.42475,295.53,0.54,0.51,2024-10-14,23:02,SNPP,SNPP,n,2,268.95,0.92,N,2.0,SV-C2,archive,2024-10-14 23:02:00
55.28249,61.4642,306.99,0.54,0.51,2024-10-14,23:02,SNPP,SNPP,n,2,269.87,1.91,N,2.0,SV-C2,archive,2024-10-14 23:02:00
55.28724,61.45015,305.15,0.45,0.63,2024-10-14,23:26,N20,VIIRS,n,2,266.24,1.09,N,2.0,J1V-C2,archive,2024-10-14 23:26:00
55.28502,61.45638,304.51,0.45,0.63,2024-10-14,23:26,N20,VIIRS,n,2,268.26,2.19,N,2.0,J1V-C2,archive,2024-10-14 23:26:00
55.27011,61.44004,313.1,0.45,0.63,2024-10-14,23:26,N20,VIIRS,n,2,269.95,3.0,N,2.0,J1V-C2,archive,2024-10-14 23:26:00
